1.945305894406058517e-05
3.442606531785030732e-02
9.686772254347839617e-01
1.430060909091665363e-05
1.589075945313757066e-01
9.983687950384950716e-01
1.361083268132343171e-04
-4.763382512332052787e-01
7.898869670212584904e-01
