1.705896734902536127e-01,4.120000000000000000e+02,1.705896734902536127e-01,4.680000000000000000e+02,1.705896734902536127e-01,4.030000000000000000e+02,1.705896734902536127e-01,4.010000000000000000e+02,1.705896734902536127e-01,4.320000000000000000e+02,1.705896734902536127e-01,4.800000000000000000e+02,1.705896734902536127e-01,4.810000000000000000e+02,1.705896734902536127e-01,4.420000000000000000e+02,1.705896734902536127e-01,4.610000000000000000e+02,1.705896734902536127e-01,4.160000000000000000e+02
1.876486408392789851e-01,4.180000000000000000e+02,1.876486408392789851e-01,4.680000000000000000e+02,1.876486408392789851e-01,4.210000000000000000e+02,1.876486408392789851e-01,4.120000000000000000e+02,1.876486408392789851e-01,4.470000000000000000e+02,1.876486408392789851e-01,4.950000000000000000e+02,1.876486408392789851e-01,4.710000000000000000e+02,1.876486408392789851e-01,4.540000000000000000e+02,1.876486408392789851e-01,4.850000000000000000e+02,1.876486408392789851e-01,4.160000000000000000e+02
2.047076081883043575e-01,4.420000000000000000e+02,2.047076081883043575e-01,4.790000000000000000e+02,2.047076081883043575e-01,4.240000000000000000e+02,2.047076081883043575e-01,4.140000000000000000e+02,2.047076081883043575e-01,4.550000000000000000e+02,2.047076081883043575e-01,4.890000000000000000e+02,2.047076081883043575e-01,4.580000000000000000e+02,2.047076081883043575e-01,4.440000000000000000e+02,2.047076081883043575e-01,4.880000000000000000e+02,2.047076081883043575e-01,4.300000000000000000e+02
2.217665755373297021e-01,4.610000000000000000e+02,2.217665755373297021e-01,4.770000000000000000e+02,2.217665755373297021e-01,4.390000000000000000e+02,2.217665755373297021e-01,4.180000000000000000e+02,2.217665755373297021e-01,4.650000000000000000e+02,2.217665755373297021e-01,5.020000000000000000e+02,2.217665755373297021e-01,4.730000000000000000e+02,2.217665755373297021e-01,4.550000000000000000e+02,2.217665755373297021e-01,4.770000000000000000e+02,2.217665755373297021e-01,4.380000000000000000e+02
2.388255428863550744e-01,4.720000000000000000e+02,2.388255428863550744e-01,4.900000000000000000e+02,2.388255428863550744e-01,4.550000000000000000e+02,2.388255428863550744e-01,4.190000000000000000e+02,2.388255428863550744e-01,4.710000000000000000e+02,2.388255428863550744e-01,5.100000000000000000e+02,2.388255428863550744e-01,4.750000000000000000e+02,2.388255428863550744e-01,4.600000000000000000e+02,2.388255428863550744e-01,4.860000000000000000e+02,2.388255428863550744e-01,4.560000000000000000e+02
2.558845102353804468e-01,4.690000000000000000e+02,2.558845102353804468e-01,5.030000000000000000e+02,2.558845102353804468e-01,4.700000000000000000e+02,2.558845102353804468e-01,4.280000000000000000e+02,2.558845102353804468e-01,4.770000000000000000e+02,2.558845102353804468e-01,5.120000000000000000e+02,2.558845102353804468e-01,4.830000000000000000e+02,2.558845102353804468e-01,4.670000000000000000e+02,2.558845102353804468e-01,4.770000000000000000e+02,2.558845102353804468e-01,4.660000000000000000e+02
2.729434775844057914e-01,4.590000000000000000e+02,2.729434775844057914e-01,4.950000000000000000e+02,2.729434775844057914e-01,4.740000000000000000e+02,2.729434775844057914e-01,4.280000000000000000e+02,2.729434775844057914e-01,4.770000000000000000e+02,2.729434775844057914e-01,5.240000000000000000e+02,2.729434775844057914e-01,4.900000000000000000e+02,2.729434775844057914e-01,4.830000000000000000e+02,2.729434775844057914e-01,4.840000000000000000e+02,2.729434775844057914e-01,4.610000000000000000e+02
2.900024449334311361e-01,4.470000000000000000e+02,2.900024449334311361e-01,5.100000000000000000e+02,2.900024449334311361e-01,4.840000000000000000e+02,2.900024449334311361e-01,4.320000000000000000e+02,2.900024449334311361e-01,4.820000000000000000e+02,2.900024449334311361e-01,5.310000000000000000e+02,2.900024449334311361e-01,4.740000000000000000e+02,2.900024449334311361e-01,4.900000000000000000e+02,2.900024449334311361e-01,5.000000000000000000e+02,2.900024449334311361e-01,4.480000000000000000e+02
3.070614122824565362e-01,4.670000000000000000e+02,3.070614122824565362e-01,5.080000000000000000e+02,3.070614122824565362e-01,4.920000000000000000e+02,3.070614122824565362e-01,4.280000000000000000e+02,3.070614122824565362e-01,4.950000000000000000e+02,3.070614122824565362e-01,5.470000000000000000e+02,3.070614122824565362e-01,4.700000000000000000e+02,3.070614122824565362e-01,5.080000000000000000e+02,3.070614122824565362e-01,5.290000000000000000e+02,3.070614122824565362e-01,4.430000000000000000e+02
3.241203796314818808e-01,4.740000000000000000e+02,3.241203796314818808e-01,5.020000000000000000e+02,3.241203796314818808e-01,5.180000000000000000e+02,3.241203796314818808e-01,4.440000000000000000e+02,3.241203796314818808e-01,4.920000000000000000e+02,3.241203796314818808e-01,5.440000000000000000e+02,3.241203796314818808e-01,4.790000000000000000e+02,3.241203796314818808e-01,5.090000000000000000e+02,3.241203796314818808e-01,5.450000000000000000e+02,3.241203796314818808e-01,4.610000000000000000e+02
3.411793469805072254e-01,4.690000000000000000e+02,3.411793469805072254e-01,4.970000000000000000e+02,3.411793469805072254e-01,5.070000000000000000e+02,3.411793469805072254e-01,4.350000000000000000e+02,3.411793469805072254e-01,4.980000000000000000e+02,3.411793469805072254e-01,5.270000000000000000e+02,3.411793469805072254e-01,4.830000000000000000e+02,3.411793469805072254e-01,5.140000000000000000e+02,3.411793469805072254e-01,5.430000000000000000e+02,3.411793469805072254e-01,4.630000000000000000e+02
3.582383143295326255e-01,4.920000000000000000e+02,3.582383143295326255e-01,5.030000000000000000e+02,3.582383143295326255e-01,5.040000000000000000e+02,3.582383143295326255e-01,4.380000000000000000e+02,3.582383143295326255e-01,4.970000000000000000e+02,3.582383143295326255e-01,5.150000000000000000e+02,3.582383143295326255e-01,4.840000000000000000e+02,3.582383143295326255e-01,5.190000000000000000e+02,3.582383143295326255e-01,5.520000000000000000e+02,3.582383143295326255e-01,4.520000000000000000e+02
3.752972816785579702e-01,4.900000000000000000e+02,3.752972816785579702e-01,4.860000000000000000e+02,3.752972816785579702e-01,5.110000000000000000e+02,3.752972816785579702e-01,4.370000000000000000e+02,3.752972816785579702e-01,4.830000000000000000e+02,3.752972816785579702e-01,5.130000000000000000e+02,3.752972816785579702e-01,4.700000000000000000e+02,3.752972816785579702e-01,5.100000000000000000e+02,3.752972816785579702e-01,5.440000000000000000e+02,3.752972816785579702e-01,4.650000000000000000e+02
3.923562490275833148e-01,4.810000000000000000e+02,3.923562490275833148e-01,4.870000000000000000e+02,3.923562490275833148e-01,5.200000000000000000e+02,3.923562490275833148e-01,4.550000000000000000e+02,3.923562490275833148e-01,4.780000000000000000e+02,3.923562490275833148e-01,4.980000000000000000e+02,3.923562490275833148e-01,4.600000000000000000e+02,3.923562490275833148e-01,5.280000000000000000e+02,3.923562490275833148e-01,5.330000000000000000e+02,3.923562490275833148e-01,4.720000000000000000e+02
4.094152163766087149e-01,4.710000000000000000e+02,4.094152163766087149e-01,4.840000000000000000e+02,4.094152163766087149e-01,5.260000000000000000e+02,4.094152163766087149e-01,4.580000000000000000e+02,4.094152163766087149e-01,4.830000000000000000e+02,4.094152163766087149e-01,4.990000000000000000e+02,4.094152163766087149e-01,4.740000000000000000e+02,4.094152163766087149e-01,5.340000000000000000e+02,4.094152163766087149e-01,5.360000000000000000e+02,4.094152163766087149e-01,4.810000000000000000e+02
4.264741837256340595e-01,4.750000000000000000e+02,4.264741837256340595e-01,4.920000000000000000e+02,4.264741837256340595e-01,5.380000000000000000e+02,4.264741837256340595e-01,4.730000000000000000e+02,4.264741837256340595e-01,4.830000000000000000e+02,4.264741837256340595e-01,5.070000000000000000e+02,4.264741837256340595e-01,4.880000000000000000e+02,4.264741837256340595e-01,5.440000000000000000e+02,4.264741837256340595e-01,5.530000000000000000e+02,4.264741837256340595e-01,5.110000000000000000e+02
4.435331510746594041e-01,4.820000000000000000e+02,4.435331510746594041e-01,4.930000000000000000e+02,4.435331510746594041e-01,5.420000000000000000e+02,4.435331510746594041e-01,4.840000000000000000e+02,4.435331510746594041e-01,4.750000000000000000e+02,4.435331510746594041e-01,5.220000000000000000e+02,4.435331510746594041e-01,4.850000000000000000e+02,4.435331510746594041e-01,5.560000000000000000e+02,4.435331510746594041e-01,5.400000000000000000e+02,4.435331510746594041e-01,5.070000000000000000e+02
4.605921184236847488e-01,5.010000000000000000e+02,4.605921184236847488e-01,5.170000000000000000e+02,4.605921184236847488e-01,5.460000000000000000e+02,4.605921184236847488e-01,4.970000000000000000e+02,4.605921184236847488e-01,4.890000000000000000e+02,4.605921184236847488e-01,5.380000000000000000e+02,4.605921184236847488e-01,4.920000000000000000e+02,4.605921184236847488e-01,5.410000000000000000e+02,4.605921184236847488e-01,5.460000000000000000e+02,4.605921184236847488e-01,5.100000000000000000e+02
4.776510857727101489e-01,4.970000000000000000e+02,4.776510857727101489e-01,5.110000000000000000e+02,4.776510857727101489e-01,5.560000000000000000e+02,4.776510857727101489e-01,4.770000000000000000e+02,4.776510857727101489e-01,5.010000000000000000e+02,4.776510857727101489e-01,5.430000000000000000e+02,4.776510857727101489e-01,4.930000000000000000e+02,4.776510857727101489e-01,5.350000000000000000e+02,4.776510857727101489e-01,5.440000000000000000e+02,4.776510857727101489e-01,5.060000000000000000e+02
4.947100531217354935e-01,4.960000000000000000e+02,4.947100531217354935e-01,5.110000000000000000e+02,4.947100531217354935e-01,5.320000000000000000e+02,4.947100531217354935e-01,4.980000000000000000e+02,4.947100531217354935e-01,5.030000000000000000e+02,4.947100531217354935e-01,5.370000000000000000e+02,4.947100531217354935e-01,4.970000000000000000e+02,4.947100531217354935e-01,5.320000000000000000e+02,4.947100531217354935e-01,5.360000000000000000e+02,4.947100531217354935e-01,4.910000000000000000e+02
5.117690204707608936e-01,4.860000000000000000e+02,5.117690204707608936e-01,5.240000000000000000e+02,5.117690204707608936e-01,5.290000000000000000e+02,5.117690204707608936e-01,4.880000000000000000e+02,5.117690204707608936e-01,5.020000000000000000e+02,5.117690204707608936e-01,5.410000000000000000e+02,5.117690204707608936e-01,5.030000000000000000e+02,5.117690204707608936e-01,5.230000000000000000e+02,5.117690204707608936e-01,5.190000000000000000e+02,5.117690204707608936e-01,5.030000000000000000e+02
5.288279878197862383e-01,4.850000000000000000e+02,5.288279878197862383e-01,5.240000000000000000e+02,5.288279878197862383e-01,5.180000000000000000e+02,5.288279878197862383e-01,4.870000000000000000e+02,5.288279878197862383e-01,5.050000000000000000e+02,5.288279878197862383e-01,5.350000000000000000e+02,5.288279878197862383e-01,5.020000000000000000e+02,5.288279878197862383e-01,4.920000000000000000e+02,5.288279878197862383e-01,5.350000000000000000e+02,5.288279878197862383e-01,4.970000000000000000e+02
5.458869551688115829e-01,4.850000000000000000e+02,5.458869551688115829e-01,5.470000000000000000e+02,5.458869551688115829e-01,5.150000000000000000e+02,5.458869551688115829e-01,5.030000000000000000e+02,5.458869551688115829e-01,5.060000000000000000e+02,5.458869551688115829e-01,5.310000000000000000e+02,5.458869551688115829e-01,5.040000000000000000e+02,5.458869551688115829e-01,5.090000000000000000e+02,5.458869551688115829e-01,5.370000000000000000e+02,5.458869551688115829e-01,5.100000000000000000e+02
5.629459225178369275e-01,4.870000000000000000e+02,5.629459225178369275e-01,5.480000000000000000e+02,5.629459225178369275e-01,5.400000000000000000e+02,5.629459225178369275e-01,4.960000000000000000e+02,5.629459225178369275e-01,5.150000000000000000e+02,5.629459225178369275e-01,5.280000000000000000e+02,5.629459225178369275e-01,5.120000000000000000e+02,5.629459225178369275e-01,5.020000000000000000e+02,5.629459225178369275e-01,5.440000000000000000e+02,5.629459225178369275e-01,5.050000000000000000e+02
5.800048898668622721e-01,4.810000000000000000e+02,5.800048898668622721e-01,5.540000000000000000e+02,5.800048898668622721e-01,5.360000000000000000e+02,5.800048898668622721e-01,5.170000000000000000e+02,5.800048898668622721e-01,5.340000000000000000e+02,5.800048898668622721e-01,5.570000000000000000e+02,5.800048898668622721e-01,5.160000000000000000e+02,5.800048898668622721e-01,5.260000000000000000e+02,5.800048898668622721e-01,5.470000000000000000e+02,5.800048898668622721e-01,4.980000000000000000e+02
5.970638572158876167e-01,4.880000000000000000e+02,5.970638572158876167e-01,5.400000000000000000e+02,5.970638572158876167e-01,5.410000000000000000e+02,5.970638572158876167e-01,5.310000000000000000e+02,5.970638572158876167e-01,5.380000000000000000e+02,5.970638572158876167e-01,5.440000000000000000e+02,5.970638572158876167e-01,5.120000000000000000e+02,5.970638572158876167e-01,5.220000000000000000e+02,5.970638572158876167e-01,5.580000000000000000e+02,5.970638572158876167e-01,5.080000000000000000e+02
6.141228245649130724e-01,4.830000000000000000e+02,6.141228245649130724e-01,5.530000000000000000e+02,6.141228245649130724e-01,5.330000000000000000e+02,6.141228245649130724e-01,5.180000000000000000e+02,6.141228245649130724e-01,5.510000000000000000e+02,6.141228245649130724e-01,5.380000000000000000e+02,6.141228245649130724e-01,5.140000000000000000e+02,6.141228245649130724e-01,5.210000000000000000e+02,6.141228245649130724e-01,5.420000000000000000e+02,6.141228245649130724e-01,4.940000000000000000e+02
6.311817919139384170e-01,5.010000000000000000e+02,6.311817919139384170e-01,5.420000000000000000e+02,6.311817919139384170e-01,5.200000000000000000e+02,6.311817919139384170e-01,5.310000000000000000e+02,6.311817919139384170e-01,5.390000000000000000e+02,6.311817919139384170e-01,5.260000000000000000e+02,6.311817919139384170e-01,5.030000000000000000e+02,6.311817919139384170e-01,5.170000000000000000e+02,6.311817919139384170e-01,5.390000000000000000e+02,6.311817919139384170e-01,4.870000000000000000e+02
6.482407592629637616e-01,5.130000000000000000e+02,6.482407592629637616e-01,5.410000000000000000e+02,6.482407592629637616e-01,5.190000000000000000e+02,6.482407592629637616e-01,5.290000000000000000e+02,6.482407592629637616e-01,5.330000000000000000e+02,6.482407592629637616e-01,5.240000000000000000e+02,6.482407592629637616e-01,4.960000000000000000e+02,6.482407592629637616e-01,5.340000000000000000e+02,6.482407592629637616e-01,5.280000000000000000e+02,6.482407592629637616e-01,4.880000000000000000e+02
6.652997266119891062e-01,5.220000000000000000e+02,6.652997266119891062e-01,5.220000000000000000e+02,6.652997266119891062e-01,5.180000000000000000e+02,6.652997266119891062e-01,5.190000000000000000e+02,6.652997266119891062e-01,5.240000000000000000e+02,6.652997266119891062e-01,5.360000000000000000e+02,6.652997266119891062e-01,5.030000000000000000e+02,6.652997266119891062e-01,5.360000000000000000e+02,6.652997266119891062e-01,5.270000000000000000e+02,6.652997266119891062e-01,5.040000000000000000e+02
6.823586939610144508e-01,5.220000000000000000e+02,6.823586939610144508e-01,5.350000000000000000e+02,6.823586939610144508e-01,5.230000000000000000e+02,6.823586939610144508e-01,5.300000000000000000e+02,6.823586939610144508e-01,5.310000000000000000e+02,6.823586939610144508e-01,5.350000000000000000e+02,6.823586939610144508e-01,5.130000000000000000e+02,6.823586939610144508e-01,5.460000000000000000e+02,6.823586939610144508e-01,5.320000000000000000e+02,6.823586939610144508e-01,5.210000000000000000e+02
6.994176613100397955e-01,5.120000000000000000e+02,6.994176613100397955e-01,5.200000000000000000e+02,6.994176613100397955e-01,5.100000000000000000e+02,6.994176613100397955e-01,5.380000000000000000e+02,6.994176613100397955e-01,5.260000000000000000e+02,6.994176613100397955e-01,5.570000000000000000e+02,6.994176613100397955e-01,5.160000000000000000e+02,6.994176613100397955e-01,5.440000000000000000e+02,6.994176613100397955e-01,5.260000000000000000e+02,6.994176613100397955e-01,5.170000000000000000e+02
7.164766286590652511e-01,5.060000000000000000e+02,7.164766286590652511e-01,5.140000000000000000e+02,7.164766286590652511e-01,5.000000000000000000e+02,7.164766286590652511e-01,5.360000000000000000e+02,7.164766286590652511e-01,5.180000000000000000e+02,7.164766286590652511e-01,5.780000000000000000e+02,7.164766286590652511e-01,5.320000000000000000e+02,7.164766286590652511e-01,5.310000000000000000e+02,7.164766286590652511e-01,5.190000000000000000e+02,7.164766286590652511e-01,5.130000000000000000e+02
7.335355960080905957e-01,5.020000000000000000e+02,7.335355960080905957e-01,5.180000000000000000e+02,7.335355960080905957e-01,4.980000000000000000e+02,7.335355960080905957e-01,5.300000000000000000e+02,7.335355960080905957e-01,5.070000000000000000e+02,7.335355960080905957e-01,5.640000000000000000e+02,7.335355960080905957e-01,5.380000000000000000e+02,7.335355960080905957e-01,5.290000000000000000e+02,7.335355960080905957e-01,4.940000000000000000e+02,7.335355960080905957e-01,5.210000000000000000e+02
7.505945633571159403e-01,4.970000000000000000e+02,7.505945633571159403e-01,5.200000000000000000e+02,7.505945633571159403e-01,5.050000000000000000e+02,7.505945633571159403e-01,5.260000000000000000e+02,7.505945633571159403e-01,4.880000000000000000e+02,7.505945633571159403e-01,5.440000000000000000e+02,7.505945633571159403e-01,5.300000000000000000e+02,7.505945633571159403e-01,5.150000000000000000e+02,7.505945633571159403e-01,4.840000000000000000e+02,7.505945633571159403e-01,5.200000000000000000e+02
7.676535307061412849e-01,5.060000000000000000e+02,7.676535307061412849e-01,5.230000000000000000e+02,7.676535307061412849e-01,5.230000000000000000e+02,7.676535307061412849e-01,5.260000000000000000e+02,7.676535307061412849e-01,4.960000000000000000e+02,7.676535307061412849e-01,5.380000000000000000e+02,7.676535307061412849e-01,5.270000000000000000e+02,7.676535307061412849e-01,5.160000000000000000e+02,7.676535307061412849e-01,4.990000000000000000e+02,7.676535307061412849e-01,5.210000000000000000e+02
7.847124980551666296e-01,5.150000000000000000e+02,7.847124980551666296e-01,5.180000000000000000e+02,7.847124980551666296e-01,5.060000000000000000e+02,7.847124980551666296e-01,5.110000000000000000e+02,7.847124980551666296e-01,5.080000000000000000e+02,7.847124980551666296e-01,5.170000000000000000e+02,7.847124980551666296e-01,5.360000000000000000e+02,7.847124980551666296e-01,5.090000000000000000e+02,7.847124980551666296e-01,5.140000000000000000e+02,7.847124980551666296e-01,5.260000000000000000e+02
8.017714654041919742e-01,5.080000000000000000e+02,8.017714654041919742e-01,5.280000000000000000e+02,8.017714654041919742e-01,5.030000000000000000e+02,8.017714654041919742e-01,5.050000000000000000e+02,8.017714654041919742e-01,5.060000000000000000e+02,8.017714654041919742e-01,5.310000000000000000e+02,8.017714654041919742e-01,5.090000000000000000e+02,8.017714654041919742e-01,4.990000000000000000e+02,8.017714654041919742e-01,5.160000000000000000e+02,8.017714654041919742e-01,5.320000000000000000e+02
8.188304327532174298e-01,4.910000000000000000e+02,8.188304327532174298e-01,5.400000000000000000e+02,8.188304327532174298e-01,4.860000000000000000e+02,8.188304327532174298e-01,5.060000000000000000e+02,8.188304327532174298e-01,5.290000000000000000e+02,8.188304327532174298e-01,5.350000000000000000e+02,8.188304327532174298e-01,5.100000000000000000e+02,8.188304327532174298e-01,5.030000000000000000e+02,8.188304327532174298e-01,5.230000000000000000e+02,8.188304327532174298e-01,5.360000000000000000e+02
8.358894001022427744e-01,4.980000000000000000e+02,8.358894001022427744e-01,5.360000000000000000e+02,8.358894001022427744e-01,4.660000000000000000e+02,8.358894001022427744e-01,5.160000000000000000e+02,8.358894001022427744e-01,5.480000000000000000e+02,8.358894001022427744e-01,5.350000000000000000e+02,8.358894001022427744e-01,5.090000000000000000e+02,8.358894001022427744e-01,4.930000000000000000e+02,8.358894001022427744e-01,5.390000000000000000e+02,8.358894001022427744e-01,5.370000000000000000e+02
8.529483674512681191e-01,5.090000000000000000e+02,8.529483674512681191e-01,5.490000000000000000e+02,8.529483674512681191e-01,4.760000000000000000e+02,8.529483674512681191e-01,5.110000000000000000e+02,8.529483674512681191e-01,5.500000000000000000e+02,8.529483674512681191e-01,5.170000000000000000e+02,8.529483674512681191e-01,5.190000000000000000e+02,8.529483674512681191e-01,4.880000000000000000e+02,8.529483674512681191e-01,5.240000000000000000e+02,8.529483674512681191e-01,5.490000000000000000e+02
8.700073348002934637e-01,5.060000000000000000e+02,8.700073348002934637e-01,5.420000000000000000e+02,8.700073348002934637e-01,4.750000000000000000e+02,8.700073348002934637e-01,5.000000000000000000e+02,8.700073348002934637e-01,5.540000000000000000e+02,8.700073348002934637e-01,5.280000000000000000e+02,8.700073348002934637e-01,5.140000000000000000e+02,8.700073348002934637e-01,4.940000000000000000e+02,8.700073348002934637e-01,5.390000000000000000e+02,8.700073348002934637e-01,5.580000000000000000e+02
8.870663021493188083e-01,4.930000000000000000e+02,8.870663021493188083e-01,5.360000000000000000e+02,8.870663021493188083e-01,4.810000000000000000e+02,8.870663021493188083e-01,5.120000000000000000e+02,8.870663021493188083e-01,5.340000000000000000e+02,8.870663021493188083e-01,5.350000000000000000e+02,8.870663021493188083e-01,5.080000000000000000e+02,8.870663021493188083e-01,4.830000000000000000e+02,8.870663021493188083e-01,5.290000000000000000e+02,8.870663021493188083e-01,5.710000000000000000e+02
9.041252694983441529e-01,4.950000000000000000e+02,9.041252694983441529e-01,5.240000000000000000e+02,9.041252694983441529e-01,4.690000000000000000e+02,9.041252694983441529e-01,5.150000000000000000e+02,9.041252694983441529e-01,5.370000000000000000e+02,9.041252694983441529e-01,5.330000000000000000e+02,9.041252694983441529e-01,5.040000000000000000e+02,9.041252694983441529e-01,5.010000000000000000e+02,9.041252694983441529e-01,5.350000000000000000e+02,9.041252694983441529e-01,5.720000000000000000e+02
9.211842368473694975e-01,5.190000000000000000e+02,9.211842368473694975e-01,5.290000000000000000e+02,9.211842368473694975e-01,4.760000000000000000e+02,9.211842368473694975e-01,5.170000000000000000e+02,9.211842368473694975e-01,5.220000000000000000e+02,9.211842368473694975e-01,5.250000000000000000e+02,9.211842368473694975e-01,5.040000000000000000e+02,9.211842368473694975e-01,5.060000000000000000e+02,9.211842368473694975e-01,5.110000000000000000e+02,9.211842368473694975e-01,5.630000000000000000e+02
9.382432041963949532e-01,5.380000000000000000e+02,9.382432041963949532e-01,5.210000000000000000e+02,9.382432041963949532e-01,4.810000000000000000e+02,9.382432041963949532e-01,5.140000000000000000e+02,9.382432041963949532e-01,5.170000000000000000e+02,9.382432041963949532e-01,5.040000000000000000e+02,9.382432041963949532e-01,5.090000000000000000e+02,9.382432041963949532e-01,5.140000000000000000e+02,9.382432041963949532e-01,5.290000000000000000e+02,9.382432041963949532e-01,5.470000000000000000e+02
9.553021715454202978e-01,5.420000000000000000e+02,9.553021715454202978e-01,5.380000000000000000e+02,9.553021715454202978e-01,4.790000000000000000e+02,9.553021715454202978e-01,5.130000000000000000e+02,9.553021715454202978e-01,5.130000000000000000e+02,9.553021715454202978e-01,5.120000000000000000e+02,9.553021715454202978e-01,5.120000000000000000e+02,9.553021715454202978e-01,5.190000000000000000e+02,9.553021715454202978e-01,5.460000000000000000e+02,9.553021715454202978e-01,5.490000000000000000e+02
9.723611388944456424e-01,5.480000000000000000e+02,9.723611388944456424e-01,5.420000000000000000e+02,9.723611388944456424e-01,4.800000000000000000e+02,9.723611388944456424e-01,5.210000000000000000e+02,9.723611388944456424e-01,4.950000000000000000e+02,9.723611388944456424e-01,5.380000000000000000e+02,9.723611388944456424e-01,5.230000000000000000e+02,9.723611388944456424e-01,5.210000000000000000e+02,9.723611388944456424e-01,5.450000000000000000e+02,9.723611388944456424e-01,5.610000000000000000e+02
