3.542403838917957870e+01,-1.126329328857723189e+00,-5.907389560412625862e-01,1.997106263259881831e-01
3.586693982407001613e+01,-1.159999266588073841e+00,-2.025018318362541425e-01,6.953007743972194898e-01
3.586693982407001613e+01,-1.159999266588073841e+00,-2.025018318362541425e-01,6.953007743972194898e-01
3.586693982407001613e+01,-1.159999266588073841e+00,-2.025018318362541425e-01,6.953007743972194898e-01
3.586693982407001613e+01,-1.159999266588073841e+00,-2.025018318362541425e-01,6.953007743972194898e-01
3.586693982407001613e+01,-1.159999266588073841e+00,-2.025018318362541425e-01,6.953007743972194898e-01
3.623939174283726317e+01,-1.196675576613002612e+00,-1.199132353698318526e-01,1.025332961738173454e+00
3.679700389074950806e+01,-1.223107584936532932e+00,-1.609943211535312668e-01,1.269304541695912336e+00
3.679700389074950806e+01,-1.223107584936532932e+00,-1.609943211535312668e-01,1.269304541695912336e+00
3.680650015200352243e+01,-1.146317843518393609e+00,-1.145318630485975264e-03,1.236873653555299102e+00
3.680650015200352243e+01,-1.146317843518393609e+00,-1.145318630485975264e-03,1.236873653555299102e+00
3.680650015200352243e+01,-1.146317843518393609e+00,-1.145318630485975264e-03,1.236873653555299102e+00
3.782520648715827605e+01,-1.066154773812707512e+00,-2.528742160577086562e-01,8.857993485202704242e-01
3.782520648715827605e+01,-1.066154773812707512e+00,-2.528742160577086562e-01,8.857993485202704242e-01
3.646689618651764420e+01,-1.151560350755366002e+00,-3.910272822958414940e-01,8.611571657885898068e-01
3.647207299225568988e+01,-1.054415561694983294e+00,2.565818256983193324e-01,1.082033630886104048e+00
3.609380147199343014e+01,-1.087740094396661528e+00,1.149057655263084898e-01,7.222563566004682745e-01
3.609380147199343014e+01,-1.087740094396661528e+00,1.149057655263084898e-01,7.222563566004682745e-01
3.609380147199343014e+01,-1.087740094396661528e+00,1.149057655263084898e-01,7.222563566004682745e-01
3.609380147199343014e+01,-1.087740094396661528e+00,1.149057655263084898e-01,7.222563566004682745e-01
3.609380147199343014e+01,-1.087740094396661528e+00,1.149057655263084898e-01,7.222563566004682745e-01
3.608230154620097352e+01,-1.181141391754194192e+00,-1.422648644514004079e-01,9.574150023498188000e-01
3.608230154620097352e+01,-1.181141391754194192e+00,-1.422648644514004079e-01,9.574150023498188000e-01
3.608230154620097352e+01,-1.181141391754194192e+00,-1.422648644514004079e-01,9.574150023498188000e-01
3.608230154620097352e+01,-1.181141391754194192e+00,-1.422648644514004079e-01,9.574150023498188000e-01
3.608230154620097352e+01,-1.181141391754194192e+00,-1.422648644514004079e-01,9.574150023498188000e-01
3.608230154620097352e+01,-1.181141391754194192e+00,-1.422648644514004079e-01,9.574150023498188000e-01
3.794169021278010234e+01,-1.242046428237857381e+00,2.684042106522716020e-01,1.484373063394967662e+00
3.759050532378752507e+01,-1.117548820848424551e+00,5.938902997661674732e-01,1.357220563415898695e+00
3.736607010876024049e+01,-1.194605938292838010e+00,3.422574633800614108e-01,1.607567068148707090e+00
3.706330115023505556e+01,-1.079775793330705280e+00,7.206941446893492254e-01,1.727510728468273804e+00
3.723205389477053018e+01,-1.066250758068048921e+00,5.727127623828660585e-01,1.108816042806843871e+00
3.792275394021483237e+01,-1.118429114765924215e+00,6.926047047850660832e-01,1.424880750153668663e+00
3.802230290643670685e+01,-9.826155931730004012e-01,1.042441980812196745e+00,1.265466864251437951e+00
3.742478165447319327e+01,-9.224814515613249943e-01,1.368205052164615410e+00,1.599595694829435866e+00
3.738831921225524013e+01,-9.851659291566147170e-01,1.293504734448125415e+00,1.890356405445785537e+00
3.788131506381472491e+01,-9.029947209276196762e-01,1.441596711596171421e+00,1.896395455866678903e+00
3.868025400209801035e+01,-8.151117478851854781e-01,1.778167567859194609e+00,1.966591880525765612e+00
3.829559419738509973e+01,-7.418591147601270031e-01,2.004147078299758356e+00,1.810564281131188613e+00
3.781117968958984932e+01,-7.242417720766443079e-01,2.092978634573968044e+00,1.516621056310391680e+00
3.781117968958984932e+01,-7.242417720766443079e-01,2.092978634573968044e+00,1.516621056310391680e+00
3.908798997138637787e+01,-6.401976872708921018e-01,2.485224354829467686e+00,1.694159870848728211e+00
3.853168525753481788e+01,-7.324803927777057133e-01,2.193093162267955698e+00,1.848160311830294944e+00
3.887427934026693777e+01,-6.737633198943994151e-01,2.379508557962018322e+00,1.937724571593996803e+00
3.987832556310652876e+01,-5.073705860788582100e-01,2.668116626713799899e+00,1.575910045806361293e+00
3.821153827562467598e+01,-4.609875820469067076e-01,2.252913525603463807e+00,9.912513630065216130e-01
3.821153827562467598e+01,-4.609875820469067076e-01,2.252913525603463807e+00,9.912513630065216130e-01
3.714709215373154194e+01,-5.583692364527990115e-01,1.908801979631593149e+00,9.024051360235627595e-01
3.714709215373154194e+01,-5.583692364527990115e-01,1.908801979631593149e+00,9.024051360235627595e-01
3.714709215373154194e+01,-5.583692364527990115e-01,1.908801979631593149e+00,9.024051360235627595e-01
3.745367763051589094e+01,-6.891548497976064391e-01,1.369998183311174511e+00,8.585407916113259041e-01
3.787410693062537348e+01,-6.050018455633670023e-01,1.207922442812257691e+00,3.682564846834785466e-01
3.643688597682245245e+01,-5.815274426261753948e-01,7.706233917151051882e-01,-6.157610845731817939e-01
3.598383714151303536e+01,-7.325634744147365707e-01,1.888993843690462970e-01,-7.553479079074999492e-01
3.620361551059241378e+01,-8.001507729595640495e-01,1.800408279158853542e-01,-4.587470412980452217e-01
3.589756822491165167e+01,-7.251200480240445057e-01,2.502024573852112965e-02,-9.602544745772843005e-01
3.618199344125615369e+01,-7.874844846051121117e-01,-3.356981549410628651e-01,-1.130110676941590286e+00
3.626978965830448942e+01,-7.798848498012267427e-01,-3.904248810448975870e-01,-1.173982822099409962e+00
3.701231104418585716e+01,-6.723228179410754013e-01,-3.814467204045388082e-01,-1.631082812225172596e+00
3.815205988022886885e+01,-6.633853868051836633e-01,-6.077041116233994344e-01,-1.789308370882937371e+00
3.677153448260517621e+01,-7.733484279258409089e-01,-4.037425079831776231e-01,-1.417444805936222796e+00
3.625582633695893264e+01,-6.716565051219092197e-01,-1.440396342915516437e-01,-1.375505570478995132e+00
3.639422611991361833e+01,-6.978786180604058531e-01,3.167141710113854924e-02,-1.304621820174439728e+00
3.632894249175021173e+01,-7.249216826231004163e-01,2.314563674459093334e-01,-9.527243416822765987e-01
3.615992360044070608e+01,-7.908492020756398011e-01,5.739231709919434543e-02,-4.905593586143818796e-01
